zip,cbsa,res_ratio,bus_ratio,oth_ratio,tot_ratio
17048,25420,1.000000000,1.000000000,1.000000000,1.000000000
17030,25420,1.000000000,1.000000000,1.000000000,1.000000000
17013,25420,1.000000000,1.000000000,1.000000000,1.000000000
17034,25420,1.000000000,1.000000000,1.000000000,1.000000000
17017,44980,0.839799750,0.903225806,0.900000000,0.843529412
17017,25420,0.160200250,0.096774194,0.100000000,0.156470588
17021,16540,0.004098361,0.000000000,0.000000000,0.004040404
17021,26500,0.018442623,0.000000000,0.000000000,0.018181818
17021,25420,0.096311475,0.000000000,0.000000000,0.094949495
17021,99999,0.881147541,1.000000000,1.000000000,0.882828283
17352,49620,1.000000000,1.000000000,1.000000000,1.000000000
17331,23900,0.187625982,0.114300626,0.060191518,0.178958302
17331,49620,0.812374018,0.885699374,0.939808482,0.821041698
17315,49620,1.000000000,1.000000000,1.000000000,1.000000000
17324,23900,0.392876417,0.628571429,0.714285714,0.398416887
17324,25420,0.607123583,0.371428571,0.285714286,0.601583113
17268,16540,1.000000000,1.000000000,1.000000000,1.000000000
17801,44980,1.000000000,1.000000000,1.000000000,1.000000000
17771,48700,1.000000000,1.000000000,1.000000000,1.000000000
17751,30820,1.000000000,1.000000000,1.000000000,1.000000000
17814,42540,0.135901778,0.095238095,0.111111111,0.134670487
17814,48700,0.027942422,0.000000000,0.000000000,0.027015964
17814,99999,0.033446232,0.015873016,0.000000000,0.032746623
17814,14100,0.802709568,0.888888889,0.888888889,0.805566926
17728,48700,1.000000000,1.000000000,1.000000000,1.000000000
17551,29540,1.000000000,1.000000000,1.000000000,1.000000000
17552,29540,1.000000000,1.000000000,1.000000000,1.000000000
17555,39740,0.002632734,0.000000000,0.000000000,0.002549936
17555,29540,0.984203598,0.986111111,1.000000000,0.984275393
17555,37980,0.013163668,0.013888889,0.000000000,0.013174671
17845,30260,1.000000000,1.000000000,1.000000000,1.000000000
17866,44980,1.000000000,1.000000000,1.000000000,1.000000000
17859,14100,1.000000000,1.000000000,1.000000000,1.000000000
18045,10900,1.000000000,1.000000000,1.000000000,1.000000000
18055,10900,0.961913523,0.997481108,0.942196532,0.963696919
18055,37980,0.038086477,0.002518892,0.057803468,0.036303081
18064,10900,1.000000000,1.000000000,1.000000000,1.000000000
18049,10900,1.000000000,1.000000000,1.000000000,1.000000000
18015,10900,1.000000000,1.000000000,1.000000000,1.000000000
17901,39060,1.000000000,1.000000000,1.000000000,1.000000000
17931,39060,1.000000000,1.000000000,1.000000000,1.000000000
17878,42540,0.318428184,0.208333333,0.666666667,0.319066148
17878,14100,0.681571816,0.791666667,0.333333333,0.680933852
17968,39060,1.000000000,1.000000000,0.000000000,1.000000000
17974,39060,1.000000000,0.000000000,0.000000000,1.000000000
17921,39060,0.991073919,0.991150442,1.000000000,0.991328743
17921,14100,0.008926081,0.008849558,0.000000000,0.008671257
18067,10900,1.000000000,1.000000000,1.000000000,1.000000000
18428,35620,0.682985758,0.555314534,0.352517986,0.670604915
18428,99999,0.317014242,0.444685466,0.647482014,0.329395085
18403,42540,1.000000000,1.000000000,1.000000000,1.000000000
18421,42540,0.218250631,0.327433628,0.234042553,0.223597679
18421,99999,0.781749369,0.672566372,0.765957447,0.776402321
18302,35620,0.007082153,0.021097046,0.012121212,0.007590597
18302,20700,0.992917847,0.978902954,0.987878788,0.992409403
18325,20700,0.763307985,0.900000000,1.000000000,0.767592593
18325,35620,0.236692015,0.100000000,0.000000000,0.232407407
18229,10900,1.000000000,1.000000000,1.000000000,1.000000000
18503,42540,1.000000000,1.000000000,1.000000000,1.000000000
18445,35620,0.220383275,0.021276596,0.160000000,0.211475410
18445,99999,0.779616725,0.978723404,0.840000000,0.788524590
18810,42380,1.000000000,1.000000000,1.000000000,1.000000000
18833,99999,0.072110286,0.000000000,0.000000000,0.069387755
18833,42380,0.927889714,1.000000000,1.000000000,0.930612245
18706,42540,1.000000000,1.000000000,1.000000000,1.000000000
18651,42540,1.000000000,1.000000000,1.000000000,1.000000000
18655,14100,0.065251821,0.017094017,0.000000000,0.062443711
18655,42540,0.934748179,0.982905983,1.000000000,0.937556289
18704,42540,1.000000000,1.000000000,1.000000000,1.000000000
18661,42540,0.880326383,0.945205479,0.871794872,0.882942187
18661,10900,0.119673617,0.054794521,0.128205128,0.117057813
18705,42540,1.000000000,1.000000000,1.000000000,1.000000000
18634,42540,1.000000000,1.000000000,1.000000000,1.000000000
18518,42540,1.000000000,1.000000000,1.000000000,1.000000000
18623,42380,0.360841424,0.296296296,0.173913043,0.354912414
18623,42540,0.499190939,0.518518519,0.826086957,0.505712110
18623,99999,0.139967638,0.185185185,0.000000000,0.139375476
18635,14100,0.363784666,0.321428571,0.642857143,0.366614665
18635,42540,0.636215334,0.678571429,0.357142857,0.633385335
19530,39740,0.948531227,0.951120163,0.956692913,0.948909235
19530,10900,0.051468773,0.048879837,0.043307087,0.051090765
19543,37980,0.057481752,0.005524862,0.000000000,0.052414362
19543,29540,0.156478102,0.265193370,0.100000000,0.163433760
19543,39740,0.786040146,0.729281768,0.900000000,0.784151878
19512,37980,0.086717892,0.159383033,0.139240506,0.091862522
19512,39740,0.913282108,0.840616967,0.860759494,0.908137478
19541,39740,1.000000000,1.000000000,1.000000000,1.000000000
19507,39740,1.000000000,1.000000000,1.000000000,1.000000000
19010,37980,1.000000000,1.000000000,1.000000000,1.000000000
18951,37980,0.998267821,1.000000000,1.000000000,0.998458528
18951,10900,0.001732179,0.000000000,0.000000000,0.001541472
18914,37980,1.000000000,1.000000000,1.000000000,1.000000000
18964,37980,1.000000000,1.000000000,1.000000000,1.000000000
19022,37980,1.000000000,1.000000000,1.000000000,1.000000000
19063,37980,1.000000000,1.000000000,1.000000000,1.000000000
19073,37980,1.000000000,1.000000000,1.000000000,1.000000000
19044,37980,1.000000000,1.000000000,1.000000000,1.000000000
19119,37980,1.000000000,1.000000000,1.000000000,1.000000000
19113,37980,0.000000000,1.000000000,1.000000000,1.000000000
19140,37980,1.000000000,1.000000000,1.000000000,1.000000000
19134,37980,1.000000000,1.000000000,1.000000000,1.000000000
19139,37980,1.000000000,1.000000000,1.000000000,1.000000000
19133,37980,1.000000000,1.000000000,1.000000000,1.000000000
19137,37980,1.000000000,1.000000000,1.000000000,1.000000000
19135,37980,1.000000000,1.000000000,1.000000000,1.000000000
19125,37980,1.000000000,1.000000000,1.000000000,1.000000000
19317,37980,1.000000000,1.000000000,1.000000000,1.000000000
19341,37980,1.000000000,1.000000000,1.000000000,1.000000000
19492,37980,1.000000000,1.000000000,1.000000000,1.000000000
19440,37980,1.000000000,1.000000000,1.000000000,1.000000000
19438,37980,1.000000000,1.000000000,1.000000000,1.000000000
19399,37980,1.000000000,1.000000000,1.000000000,1.000000000
19372,37980,1.000000000,1.000000000,1.000000000,1.000000000
20003,47900,1.000000000,1.000000000,1.000000000,1.000000000
20008,47900,1.000000000,1.000000000,1.000000000,1.000000000
20622,47900,0.683162342,0.035175879,0.148148148,0.600523560
20622,15680,0.316837658,0.964824121,0.851851852,0.399476440
20045,47900,0.000000000,1.000000000,1.000000000,1.000000000
20052,47900,1.000000000,1.000000000,1.000000000,1.000000000
20618,15680,1.000000000,1.000000000,1.000000000,1.000000000
20310,47900,0.000000000,1.000000000,0.000000000,1.000000000
20015,47900,1.000000000,1.000000000,1.000000000,1.000000000
20646,47900,1.000000000,1.000000000,1.000000000,1.000000000
20757,47900,1.000000000,1.000000000,1.000000000,1.000000000
20733,12580,1.000000000,1.000000000,1.000000000,1.000000000
20684,15680,1.000000000,1.000000000,1.000000000,1.000000000
20782,47900,1.000000000,1.000000000,1.000000000,1.000000000
20882,47900,1.000000000,1.000000000,1.000000000,1.000000000
20898,47900,1.000000000,1.000000000,1.000000000,1.000000000
20854,47900,1.000000000,1.000000000,1.000000000,1.000000000
20871,47900,1.000000000,1.000000000,1.000000000,1.000000000
20791,47900,1.000000000,1.000000000,1.000000000,1.000000000
21060,12580,1.000000000,1.000000000,1.000000000,1.000000000
21037,12580,1.000000000,1.000000000,1.000000000,1.000000000
21010,12580,1.000000000,1.000000000,1.000000000,1.000000000
21108,12580,1.000000000,1.000000000,1.000000000,1.000000000
21114,12580,1.000000000,1.000000000,1.000000000,1.000000000
21216,12580,1.000000000,1.000000000,1.000000000,1.000000000
21158,12580,1.000000000,1.000000000,1.000000000,1.000000000
21157,12580,1.000000000,1.000000000,1.000000000,1.000000000
21136,12580,1.000000000,1.000000000,1.000000000,1.000000000
21154,12580,1.000000000,1.000000000,1.000000000,1.000000000
21536,99999,1.000000000,1.000000000,1.000000000,1.000000000
21780,47900,0.955307263,1.000000000,0.000000000,0.956284153
21780,25180,0.044692737,0.000000000,0.000000000,0.043715847
21801,41540,1.000000000,1.000000000,1.000000000,1.000000000
21769,47900,0.996444444,0.988888889,1.000000000,0.996203333
21769,25180,0.003555556,0.011111111,0.000000000,0.003796667
21794,12580,1.000000000,1.000000000,1.000000000,1.000000000
21774,47900,1.000000000,1.000000000,1.000000000,1.000000000
21766,19060,1.000000000,1.000000000,0.000000000,1.000000000
21738,12580,1.000000000,1.000000000,1.000000000,1.000000000
21727,47900,1.000000000,1.000000000,1.000000000,1.000000000
21640,99999,0.909489051,0.700000000,1.000000000,0.907539118
21640,12580,0.090510949,0.300000000,0.000000000,0.092460882
21651,12580,0.512573964,0.375000000,0.000000000,0.505689900
21651,99999,0.487426036,0.625000000,1.000000000,0.494310100
20132,47900,1.000000000,1.000000000,1.000000000,1.000000000
22044,47900,1.000000000,1.000000000,1.000000000,1.000000000
22312,47900,1.000000000,1.000000000,1.000000000,1.000000000
22714,47900,1.000000000,1.000000000,1.000000000,1.000000000
22841,44420,0.020408163,0.013157895,0.000000000,0.019884010
22841,25500,0.979591837,0.986842105,1.000000000,0.980115990
22903,16820,1.000000000,1.000000000,1.000000000,1.000000000
22842,99999,1.000000000,1.000000000,1.000000000,1.000000000
22560,99999,0.947582284,0.969135802,1.000000000,0.949793930
22560,40060,0.052417716,0.030864198,0.000000000,0.050206070
22802,25500,1.000000000,1.000000000,1.000000000,1.000000000
22551,47900,0.997073628,1.000000000,1.000000000,0.997144489
22551,99999,0.002926372,0.000000000,0.000000000,0.002855511
22567,47900,0.003930818,0.000000000,0.000000000,0.003846154
22567,99999,0.996069182,1.000000000,1.000000000,0.996153846
22503,99999,1.000000000,1.000000000,1.000000000,1.000000000
22480,99999,1.000000000,1.000000000,1.000000000,1.000000000
22972,99999,0.900662252,0.000000000,1.000000000,0.901315789
22972,47900,0.099337748,0.000000000,0.000000000,0.098684211
22942,16820,0.051987768,0.005882353,0.000000000,0.049267003
22942,99999,0.948012232,0.994117647,1.000000000,0.950732997
22940,16820,1.000000000,1.000000000,1.000000000,1.000000000
23150,40060,1.000000000,1.000000000,1.000000000,1.000000000
23140,40060,1.000000000,1.000000000,1.000000000,1.000000000
23141,40060,1.000000000,1.000000000,1.000000000,1.000000000
23126,40060,1.000000000,1.000000000,1.000000000,1.000000000
23112,40060,1.000000000,1.000000000,1.000000000,1.000000000
23039,40060,1.000000000,1.000000000,1.000000000,1.000000000
23002,40060,0.995467300,1.000000000,1.000000000,0.995698484
23002,99999,0.004532700,0.000000000,0.000000000,0.004301516
23035,47260,1.000000000,1.000000000,1.000000000,1.000000000
23220,40060,1.000000000,1.000000000,1.000000000,1.000000000
23192,40060,0.944749360,0.960000000,1.000000000,0.945254177
23192,99999,0.055250640,0.040000000,0.000000000,0.054745823
23321,47260,1.000000000,1.000000000,1.000000000,1.000000000
23415,99999,1.000000000,1.000000000,0.000000000,1.000000000
23409,99999,1.000000000,1.000000000,0.000000000,1.000000000
23236,40060,1.000000000,1.000000000,1.000000000,1.000000000
23284,40060,0.000000000,1.000000000,0.000000000,1.000000000
23233,40060,1.000000000,1.000000000,1.000000000,1.000000000
23607,47260,1.000000000,1.000000000,1.000000000,1.000000000
23503,47260,1.000000000,1.000000000,1.000000000,1.000000000
23513,47260,1.000000000,1.000000000,1.000000000,1.000000000
23509,47260,1.000000000,1.000000000,1.000000000,1.000000000
23454,47260,1.000000000,1.000000000,1.000000000,1.000000000
23692,47260,1.000000000,1.000000000,1.000000000,1.000000000
23696,47260,1.000000000,1.000000000,1.000000000,1.000000000
23803,40060,1.000000000,1.000000000,1.000000000,1.000000000
23974,99999,1.000000000,1.000000000,1.000000000,1.000000000
24450,40220,0.000171116,0.000000000,0.000000000,0.000153633
24450,99999,0.999828884,1.000000000,1.000000000,0.999846367
23968,99999,1.000000000,1.000000000,1.000000000,1.000000000
24440,44420,1.000000000,1.000000000,1.000000000,1.000000000
23901,99999,1.000000000,1.000000000,1.000000000,1.000000000
23883,99999,1.000000000,1.000000000,1.000000000,1.000000000
23847,99999,0.975951904,0.985969388,1.000000000,0.977669661
23847,40060,0.007586602,0.002551020,0.000000000,0.006861277
23847,47260,0.016461494,0.011479592,0.000000000,0.015469062
23842,99999,0.005005005,0.000000000,0.000000000,0.004868549
23842,40060,0.994994995,1.000000000,1.000000000,0.995131451
23840,40060,1.000000000,1.000000000,1.000000000,1.000000000
24011,40220,1.000000000,1.000000000,1.000000000,1.000000000
24482,44420,1.000000000,1.000000000,1.000000000,1.000000000
24483,44420,0.022113022,0.000000000,0.000000000,0.021226415
24483,99999,0.626535627,0.714285714,0.333333333,0.627358491
24483,31340,0.253071253,0.071428571,0.666666667,0.250000000
24483,16820,0.098280098,0.214285714,0.000000000,0.101415094
24486,25500,0.065084746,0.010989011,0.000000000,0.060929648
24486,44420,0.934915254,0.989010989,1.000000000,0.939070352
24112,40220,0.026997579,0.005012531,0.007707129,0.024577408
24112,32300,0.973002421,0.994987469,0.992292871,0.975422592
24124,14140,0.045556052,0.000000000,0.000000000,0.042983565
24124,13980,0.954443948,1.000000000,1.000000000,0.957016435
24136,13980,1.000000000,1.000000000,1.000000000,1.000000000
24134,14140,0.006521739,0.000000000,0.000000000,0.005853659
24134,13980,0.993478261,1.000000000,1.000000000,0.994146341
24085,99999,0.012511171,0.000000000,0.000000000,0.012313105
24085,40220,0.987488829,1.000000000,1.000000000,0.987686895
24078,32300,1.000000000,1.000000000,1.000000000,1.000000000
24153,40220,1.000000000,1.000000000,1.000000000,1.000000000
24149,13980,0.732630273,0.780487805,0.714285714,0.733734940
24149,99999,0.267369727,0.219512195,0.285714286,0.266265060
24340,28700,0.998472816,1.000000000,1.000000000,0.998557831
24340,99999,0.001527184,0.000000000,0.000000000,0.001442169
24293,13720,1.000000000,1.000000000,1.000000000,1.000000000
24250,28700,1.000000000,1.000000000,1.000000000,1.000000000
24185,99999,1.000000000,1.000000000,1.000000000,1.000000000
24377,14140,1.000000000,1.000000000,0.000000000,1.000000000
24352,99999,1.000000000,1.000000000,1.000000000,1.000000000
24586,19260,1.000000000,1.000000000,1.000000000,1.000000000
24572,31340,1.000000000,1.000000000,1.000000000,1.000000000
24550,31340,1.000000000,1.000000000,1.000000000,1.000000000
24523,31340,1.000000000,1.000000000,1.000000000,1.000000000
24609,99999,0.245649949,0.074866310,0.040000000,0.232323232
24609,14140,0.754350051,0.925133690,0.960000000,0.767676768
24656,99999,1.000000000,1.000000000,0.000000000,1.000000000
25009,16620,1.000000000,1.000000000,1.000000000,1.000000000
25039,16620,1.000000000,0.000000000,1.000000000,1.000000000
24901,99999,1.000000000,1.000000000,1.000000000,1.000000000
24739,14140,1.000000000,1.000000000,1.000000000,1.000000000
24945,99999,1.000000000,1.000000000,1.000000000,1.000000000
24918,99999,1.000000000,1.000000000,0.000000000,1.000000000
24931,99999,1.000000000,1.000000000,0.000000000,1.000000000
25314,16620,1.000000000,1.000000000,1.000000000,1.000000000
25306,16620,1.000000000,1.000000000,1.000000000,1.000000000
25364,16620,1.000000000,1.000000000,1.000000000,1.000000000
25555,26580,1.000000000,1.000000000,0.000000000,1.000000000
25560,26580,1.000000000,1.000000000,1.000000000,1.000000000
25526,26580,1.000000000,1.000000000,1.000000000,1.000000000
25517,26580,1.000000000,1.000000000,1.000000000,1.000000000
25425,47900,1.000000000,1.000000000,1.000000000,1.000000000
25508,34350,0.934068891,0.968750000,0.878787879,0.934172568
25508,16620,0.065931109,0.031250000,0.121212121,0.065827432
25510,26580,0.954982686,0.944444444,0.984848485,0.955572010
25510,16620,0.045017314,0.055555556,0.015151515,0.044427990
25414,47900,1.000000000,1.000000000,1.000000000,1.000000000
25402,25180,1.000000000,1.000000000,1.000000000,1.000000000
25813,13220,1.000000000,1.000000000,1.000000000,1.000000000
25827,13220,1.000000000,1.000000000,1.000000000,1.000000000
25676,99999,1.000000000,1.000000000,1.000000000,1.000000000
25823,13220,1.000000000,1.000000000,1.000000000,1.000000000
26263,21180,0.069565217,0.000000000,0.000000000,0.067510549
26263,99999,0.930434783,1.000000000,0.000000000,0.932489451
25901,13220,1.000000000,1.000000000,1.000000000,1.000000000
25971,14140,1.000000000,1.000000000,1.000000000,1.000000000
25951,13220,0.042057259,0.003205128,0.000000000,0.038801115
25951,99999,0.957942741,0.996794872,1.000000000,0.961198885
25981,99999,1.000000000,1.000000000,0.000000000,1.000000000
25984,99999,1.000000000,1.000000000,1.000000000,1.000000000
26354,21900,0.000422952,0.000000000,0.000000000,0.000397298
26354,99999,0.000563936,0.000000000,0.000000000,0.000529731
26354,34060,0.002255745,0.000000000,0.000000000,0.002118925
26354,17220,0.996757366,1.000000000,1.000000000,0.996954046
26347,17220,0.925281474,0.954545455,0.000000000,0.925925926
26347,99999,0.074718526,0.045454545,0.000000000,0.074074074
26378,99999,0.788894997,0.981981982,1.000000000,0.802051282
26378,17220,0.211105003,0.018018018,0.000000000,0.197948718
26676,99999,1.000000000,0.000000000,1.000000000,1.000000000
26722,49020,1.000000000,1.000000000,1.000000000,1.000000000
26808,49020,1.000000000,1.000000000,0.000000000,1.000000000
26582,17220,0.032910389,0.007042254,0.000000000,0.031273269
26582,21900,0.963917526,0.992957746,1.000000000,0.965748325
26582,34060,0.002379064,0.000000000,0.000000000,0.002233805
26582,99999,0.000793021,0.000000000,0.000000000,0.000744602
26452,99999,1.000000000,1.000000000,1.000000000,1.000000000
27205,24660,1.000000000,1.000000000,1.000000000,1.000000000
27101,49180,1.000000000,1.000000000,1.000000000,1.000000000
27028,49180,0.998842325,1.000000000,1.000000000,0.998948549
27028,16740,0.001157675,0.000000000,0.000000000,0.001051451
27018,49180,1.000000000,1.000000000,1.000000000,1.000000000
27022,49180,1.000000000,1.000000000,0.000000000,1.000000000
27042,49180,1.000000000,1.000000000,0.000000000,1.000000000
27045,49180,1.000000000,1.000000000,1.000000000,1.000000000
27024,34340,1.000000000,1.000000000,0.000000000,1.000000000
27325,20500,0.000288268,0.000000000,0.000000000,0.000275482
27325,24660,0.004900548,0.006578947,0.000000000,0.004958678
27325,38240,0.994811185,0.993421053,1.000000000,0.994765840
27320,24660,0.953741284,0.982089552,0.991501416,0.956195304
27320,99999,0.046258716,0.017910448,0.008498584,0.043804696
27284,49180,0.950443644,0.987370320,1.000000000,0.954423406
27284,24660,0.049556356,0.012629680,0.000000000,0.045576594
27501,22180,0.699664430,0.906040268,0.990196078,0.716337358
27501,39580,0.300335570,0.093959732,0.009803922,0.283662642
27514,20500,1.000000000,1.000000000,1.000000000,1.000000000
27549,39580,1.000000000,1.000000000,1.000000000,1.000000000
27565,20500,0.968865111,0.997506234,1.000000000,0.971132854
27565,25780,0.031134889,0.002493766,0.000000000,0.028867146
27569,24140,0.262413241,0.263636364,0.000000000,0.261026567
27569,39580,0.737586759,0.736363636,1.000000000,0.738973433
27604,39580,1.000000000,1.000000000,1.000000000,1.000000000
27596,39580,0.951629741,1.000000000,1.000000000,0.954923792
27596,20500,0.048370259,0.000000000,0.000000000,0.045076208
27858,24780,1.000000000,1.000000000,1.000000000,1.000000000
27855,40260,0.070079884,0.084112150,0.000000000,0.070192947
27855,99999,0.929920116,0.915887850,1.000000000,0.929807053
27822,48980,0.770893971,0.847222222,0.750000000,0.774135876
27822,40580,0.229106029,0.152777778,0.250000000,0.225864124
27805,99999,0.999304106,1.000000000,1.000000000,0.999345978
27805,40260,0.000695894,0.000000000,0.000000000,0.000654022
27713,39580,0.000503583,0.000000000,0.000000000,0.000451514
27713,20500,0.999496417,1.000000000,1.000000000,0.999548486
27801,40580,1.000000000,1.000000000,1.000000000,1.000000000
27707,20500,1.000000000,1.000000000,1.000000000,1.000000000
27712,20500,1.000000000,1.000000000,1.000000000,1.000000000
28621,34340,0.705687573,0.917112299,0.927710843,0.735289187
28621,35900,0.294312427,0.082887701,0.072289157,0.264710813
28609,25860,1.000000000,1.000000000,1.000000000,1.000000000
27959,28620,1.000000000,1.000000000,1.000000000,1.000000000
27962,47820,0.047836603,0.008849558,0.009433962,0.042767002
27962,99999,0.952163397,0.991150442,0.990566038,0.957232998
27893,48980,1.000000000,1.000000000,1.000000000,1.000000000
28638,25860,1.000000000,1.000000000,1.000000000,1.000000000
28650,16740,0.229600546,0.122516556,0.088235294,0.223603487
28650,25860,0.770399454,0.877483444,0.911764706,0.776396513
28640,99999,1.000000000,1.000000000,1.000000000,1.000000000
28027,16740,1.000000000,1.000000000,1.000000000,1.000000000
28016,16740,1.000000000,1.000000000,1.000000000,1.000000000
28659,35900,1.000000000,1.000000000,1.000000000,1.000000000
28675,99999,1.000000000,1.000000000,1.000000000,1.000000000
28054,16740,1.000000000,1.000000000,1.000000000,1.000000000
28134,16740,1.000000000,1.000000000,1.000000000,1.000000000
28098,16740,1.000000000,1.000000000,1.000000000,1.000000000
28093,16740,1.000000000,1.000000000,1.000000000,1.000000000
28080,16740,1.000000000,1.000000000,1.000000000,1.000000000
28073,43140,1.000000000,1.000000000,1.000000000,1.000000000
28146,16740,1.000000000,1.000000000,1.000000000,1.000000000
28139,99999,0.054941969,0.016835017,0.000000000,0.051003982
28139,22580,0.945058031,0.983164983,1.000000000,0.948996018
28209,16740,1.000000000,1.000000000,1.000000000,1.000000000
28202,16740,1.000000000,1.000000000,1.000000000,1.000000000
28222,16740,1.000000000,1.000000000,1.000000000,1.000000000
28229,16740,1.000000000,1.000000000,1.000000000,1.000000000
28244,16740,0.000000000,1.000000000,1.000000000,1.000000000
28306,99999,0.003372067,0.001374570,0.000000000,0.003179384
28306,22180,0.996627933,0.998625430,1.000000000,0.996820616
28285,16740,0.000000000,1.000000000,1.000000000,1.000000000
28372,31300,1.000000000,1.000000000,1.000000000,1.000000000
28358,31300,1.000000000,1.000000000,1.000000000,1.000000000
28409,48900,1.000000000,1.000000000,1.000000000,1.000000000
28479,34820,1.000000000,1.000000000,1.000000000,1.000000000
28455,99999,1.000000000,1.000000000,1.000000000,1.000000000
28456,99999,0.925264919,0.943396226,1.000000000,0.925865801
28456,34820,0.074735081,0.056603774,0.000000000,0.074134199
28428,48900,1.000000000,1.000000000,1.000000000,1.000000000
28429,48900,1.000000000,1.000000000,1.000000000,1.000000000
28436,99999,0.998987854,1.000000000,1.000000000,0.999081726
28436,34820,0.001012146,0.000000000,0.000000000,0.000918274
28722,99999,1.000000000,1.000000000,1.000000000,1.000000000
28584,27340,0.523961310,0.687150838,0.621428571,0.539721701
28584,33980,0.476038690,0.312849162,0.378571429,0.460278299
28590,24780,1.000000000,1.000000000,1.000000000,1.000000000
28586,24780,0.027299231,0.012500000,0.000000000,0.026602483
28586,47820,0.060164325,0.081250000,0.000000000,0.060805675
28586,35100,0.912536443,0.906250000,1.000000000,0.912591842
28709,11700,1.000000000,1.000000000,0.000000000,1.000000000
28547,27340,1.000000000,1.000000000,1.000000000,1.000000000
28572,28820,0.411783645,0.645348837,0.875000000,0.425136945
28572,99999,0.530907920,0.319767442,0.125000000,0.518867925
28572,35100,0.057308435,0.034883721,0.000000000,0.055995131
28573,35100,1.000000000,1.000000000,1.000000000,1.000000000
28732,11700,1.000000000,1.000000000,1.000000000,1.000000000
28782,99999,1.000000000,1.000000000,1.000000000,1.000000000
28762,32000,0.998366547,1.000000000,1.000000000,0.998443822
28762,11700,0.001633453,0.000000000,0.000000000,0.001556178
28763,99999,1.000000000,1.000000000,1.000000000,1.000000000
28756,22580,0.017324350,0.016393443,0.000000000,0.017201302
28756,99999,0.981231954,0.983606557,1.000000000,0.981403998
28756,11700,0.001443696,0.000000000,0.000000000,0.001394700
28743,11700,1.000000000,1.000000000,1.000000000,1.000000000
28806,11700,1.000000000,1.000000000,1.000000000,1.000000000
28905,99999,1.000000000,1.000000000,1.000000000,1.000000000
29003,99999,1.000000000,1.000000000,1.000000000,1.000000000
29021,17900,1.000000000,1.000000000,1.000000000,1.000000000
29033,17900,1.000000000,1.000000000,1.000000000,1.000000000
29732,16740,1.000000000,1.000000000,1.000000000,1.000000000
29742,16740,1.000000000,1.000000000,1.000000000,1.000000000
29059,36700,0.955455660,0.984848485,1.000000000,0.957258375
29059,16700,0.044544340,0.015151515,0.000000000,0.042741625
29053,17900,1.000000000,1.000000000,1.000000000,1.000000000
29146,36700,0.589085072,0.642857143,0.000000000,0.589341693
29146,12260,0.410914928,0.357142857,1.000000000,0.410658307
29135,36700,0.034482759,0.006289308,0.000000000,0.032370416
29135,17900,0.965517241,0.993710692,1.000000000,0.967629584
29142,36700,1.000000000,1.000000000,1.000000000,1.000000000
29102,44940,1.000000000,1.000000000,1.000000000,1.000000000
29201,17900,1.000000000,1.000000000,1.000000000,1.000000000
29178,46420,0.121822034,0.071428571,0.037037037,0.116517286
29178,35140,0.860169492,0.920168067,0.962962963,0.866517286
29178,24860,0.018008475,0.008403361,0.000000000,0.016965429
29372,46420,0.137522769,0.016666667,0.133333333,0.134302070
29372,43900,0.705373406,0.900000000,0.866666667,0.711580801
29372,23500,0.157103825,0.083333333,0.000000000,0.154117129
29376,43900,1.000000000,1.000000000,1.000000000,1.000000000
29378,43900,1.000000000,1.000000000,1.000000000,1.000000000
29401,16700,1.000000000,1.000000000,1.000000000,1.000000000
29322,24860,0.020055325,0.047619048,0.000000000,0.020655590
29322,43900,0.979944675,0.952380952,1.000000000,0.979344410
29330,23500,0.291926640,0.159183673,0.100000000,0.285046729
29330,43900,0.708073360,0.840816327,0.900000000,0.714953271
29210,17900,1.000000000,1.000000000,1.000000000,1.000000000
29412,16700,1.000000000,1.000000000,1.000000000,1.000000000
29419,16700,1.000000000,1.000000000,1.000000000,1.000000000
29472,16700,0.887755102,0.951048951,1.000000000,0.890009606
29472,99999,0.112244898,0.048951049,0.000000000,0.109990394
29565,99999,0.978614200,1.000000000,1.000000000,0.979978644
29565,13500,0.021385800,0.000000000,0.000000000,0.020021356
29555,22500,0.969557522,0.965517241,1.000000000,0.969717591
29555,99999,0.030442478,0.034482759,0.000000000,0.030282409
29546,99999,1.000000000,1.000000000,0.000000000,1.000000000
29626,24860,1.000000000,1.000000000,1.000000000,1.000000000
29639,99999,1.000000000,1.000000000,1.000000000,1.000000000
29633,24860,1.000000000,1.000000000,1.000000000,1.000000000
29638,24940,0.175744372,0.076923077,0.000000000,0.173418621
29638,99999,0.824255628,0.923076923,1.000000000,0.826581379
29610,24860,1.000000000,1.000000000,1.000000000,1.000000000
29596,13500,1.000000000,1.000000000,1.000000000,1.000000000
29607,24860,1.000000000,1.000000000,1.000000000,1.000000000
29662,24860,1.000000000,1.000000000,1.000000000,1.000000000
29658,42860,1.000000000,1.000000000,0.000000000,1.000000000
29648,24940,1.000000000,1.000000000,1.000000000,1.000000000
29920,25940,1.000000000,1.000000000,1.000000000,1.000000000
29934,25940,0.898366606,0.571428571,0.000000000,0.894265233
29934,99999,0.101633394,0.428571429,0.000000000,0.105734767
29906,25940,1.000000000,1.000000000,1.000000000,1.000000000
29909,25940,1.000000000,1.000000000,1.000000000,1.000000000
29689,24860,0.897316637,0.888888889,1.000000000,0.897310513
29689,42860,0.102683363,0.111111111,0.000000000,0.102689487
30039,12060,1.000000000,1.000000000,1.000000000,1.000000000
